audit_id,date,store_id,store_name,store_format,city,region,auditor_name,brand,product_name,sku_code,variant,size_ml,shelf_facings,total_shelf_facings,share_of_shelf_pct,shelf_level,shelf_position,in_stock,out_of_stock_duration_days,shelf_price,promo_price,on_promotion,display_type,planogram_compliant,competitor_brand,notes
AUD00855,2024-12-16,STR3454,BigBazaar,Hypermarket,Bangalore,South,Anita Patel,Head & Shoulders,Head & Shoulders Anti-Dandruff Shampoo,HEA1000ANT80,Anti-Dandruff,1000,5,46,10.87,Bottom,Center,True,0,517.62,,False,Clip Strip,True,TRESemmé,
AUD00856,2024-12-30,STR1241,Reliance Fresh Extra,Hypermarket,Mumbai,West,Suresh Kumar,TRESemmé,TRESemmé Anti-Dandruff Shampoo,TRE400ANT11,Anti-Dandruff,400,4,59,6.78,Bottom,Center-Right,True,0,483.83,443.32,True,Gondola End,True,Garnier,
AUD00857,2024-04-03,STR1656,WholesaleMart,Wholesale,Bangalore,South,Suresh Kumar,TRESemmé,TRESemmé Argan Oil Shampoo,TRE200ARG67,Argan Oil,200,2,40,5.0,Eye Level,Center,True,0,243.92,205.46,True,Standard Shelf,True,Head & Shoulders,
AUD00858,2024-04-26,STR5320,Reliance Fresh Extra,Hypermarket,Mumbai,West,Vikram Rao,Herbal Essences,Herbal Essences Volumizing Shampoo,HER400VOL92,Volumizing,400,2,50,4.0,Top,Left,True,0,118.94,111.74,True,Clip Strip,False,Dove,
AUD00859,2024-09-26,STR2234,Metro Cash & Carry,Wholesale,Chennai,South,Priya Sharma,Clinic Plus,Clinic Plus Repair & Care Shampoo,CLI340REP62,Repair & Care,340,4,47,8.51,Eye Level,Center-Right,True,0,465.92,,False,Standard Shelf,True,Head & Shoulders,
AUD00860,2024-10-26,STR9031,More Supermarket,Supermarket,Hyderabad,South,Vikram Rao,Pantene,Pantene Volumizing Shampoo,PAN700VOL82,Volumizing,700,1,29,3.45,Bottom,Center-Right,True,0,223.73,204.01,True,Free Standing Display,True,Sunsilk,
AUD00861,2024-03-04,STR4228,HyperCity,Hypermarket,Hyderabad,South,Divya Nair,Garnier,Garnier Color Protect Shampoo,GAR340COL74,Color Protect,340,7,38,18.42,Eye Level,Right,True,0,266.61,229.92,True,Standard Shelf,True,Head & Shoulders,
AUD00862,2024-05-01,STR1563,Apollo Pharmacy,Pharmacy,Bangalore,South,Rahul Verma,Dove,Dove Argan Oil Shampoo,DOV1000ARG62,Argan Oil,1000,8,32,25.0,Bottom,Right,True,0,333.64,,False,Clip Strip,False,Herbal Essences,
AUD00863,2024-05-17,STR2372,Wellness Forever,Pharmacy,Kolkata,East,Rahul Verma,Pantene,Pantene Color Protect Shampoo,PAN340COL30,Color Protect,340,3,20,15.0,Eye Level,Center-Right,True,0,210.96,,False,Clip Strip,False,Herbal Essences,
AUD00864,2024-02-09,STR7708,Booker,Wholesale,Surat,West,Neha Gupta,Garnier,Garnier Argan Oil Shampoo,GAR700ARG17,Argan Oil,700,1,23,4.35,Mid,Right,True,0,233.49,,False,Gondola End,True,L'Oréal,
AUD00865,2024-07-30,STR5943,Spencer's,Supermarket,Mumbai,West,Neha Gupta,Herbal Essences,Herbal Essences Charcoal Shampoo,HER400CHA83,Charcoal,400,2,36,5.56,Top,Center-Right,True,0,499.22,,False,Clip Strip,True,Sunsilk,
AUD00866,2024-11-04,STR4339,Wellness Forever,Pharmacy,Jaipur,North,Suresh Kumar,Dove,Dove Strengthening Shampoo,DOV700STR16,Strengthening,700,2,53,3.77,Mid,Center,True,0,86.31,,False,Free Standing Display,False,L'Oréal,
AUD00867,2024-12-12,STR2638,MedPlus,Pharmacy,Surat,West,Amit Singh,Clinic Plus,Clinic Plus Moisturizing Shampoo,CLI340MOI59,Moisturizing,340,8,53,15.09,Bottom,Center-Right,True,0,254.2,,False,End Cap,False,Sunsilk,
AUD00868,2024-02-06,STR7917,Nature's Basket,Supermarket,Kolkata,East,Vikram Rao,Rejoice,Rejoice Anti-Dandruff Shampoo,REJ200ANT67,Anti-Dandruff,200,2,33,6.06,Top,Center-Right,True,0,601.85,,False,Free Standing Display,True,TRESemmé,
AUD00869,2024-07-09,STR2640,More Supermarket,Supermarket,Pune,West,Divya Nair,Dove,Dove Repair & Care Shampoo,DOV400REP24,Repair & Care,400,3,37,8.11,Bottom,Right,False,8,165.89,133.75,True,Free Standing Display,True,Clinic Plus,
AUD00870,2024-09-19,STR8210,QuickMart,Convenience,Surat,West,Suresh Kumar,Pantene,Pantene Anti-Dandruff Shampoo,PAN200ANT94,Anti-Dandruff,200,4,22,18.18,Eye Level,Center-Right,False,13,311.17,,False,End Cap,True,Sunsilk,
AUD00871,2024-01-19,STR9716,Metro Cash & Carry,Wholesale,Jaipur,North,Priya Sharma,Pantene,Pantene Strengthening Shampoo,PAN700STR47,Strengthening,700,6,42,14.29,Mid,Right,True,0,602.3,505.7,True,Free Standing Display,True,TRESemmé,
AUD00872,2024-03-30,STR2768,BigBazaar,Hypermarket,Pune,West,Amit Singh,L'Oréal,L'Oréal Anti-Dandruff Shampoo,L'O1000ANT67,Anti-Dandruff,1000,5,59,8.47,Mid,Right,True,0,367.7,335.24,True,Clip Strip,False,Head & Shoulders,
AUD00873,2024-01-13,STR9734,Spencer's,Supermarket,Ahmedabad,West,Anita Patel,TRESemmé,TRESemmé Moisturizing Shampoo,TRE200MOI70,Moisturizing,200,8,33,24.24,Mid,Center-Right,True,0,464.61,,False,Standard Shelf,False,Dove,
AUD00874,2024-08-19,STR7140,D-Mart,Hypermarket,Surat,West,Divya Nair,Head & Shoulders,Head & Shoulders Volumizing Shampoo,HEA340VOL36,Volumizing,340,2,37,5.41,Mid,Center,True,0,466.11,,False,Standard Shelf,True,Pantene,
AUD00875,2024-02-01,STR1954,Daily Needs,Convenience,Mumbai,West,Rahul Verma,Herbal Essences,Herbal Essences Charcoal Shampoo,HER1000CHA13,Charcoal,1000,8,27,29.63,Mid,Left,True,0,371.14,317.98,True,Standard Shelf,True,Head & Shoulders,
AUD00876,2024-07-10,STR7643,BigBazaar,Hypermarket,Bangalore,South,Neha Gupta,L'Oréal,L'Oréal Color Protect Shampoo,L'O200COL94,Color Protect,200,6,43,13.95,Top,Center-Left,True,0,310.64,294.86,True,Clip Strip,True,Sunsilk,
AUD00877,2024-04-22,STR8500,HyperCity,Hypermarket,Surat,West,Neha Gupta,Sunsilk,Sunsilk Keratin Shampoo,SUN400KER60,Keratin,400,3,33,9.09,Top,Right,True,0,209.76,,False,Gondola End,True,Head & Shoulders,
AUD00878,2024-03-06,STR4057,Frank Ross,Pharmacy,Bangalore,South,Amit Singh,Pantene,Pantene Charcoal Shampoo,PAN340CHA25,Charcoal,340,1,52,1.92,Mid,Right,True,0,489.75,,False,Standard Shelf,False,L'Oréal,
AUD00879,2024-11-03,STR4027,Reliance Fresh Extra,Hypermarket,Mumbai,West,Anita Patel,Dove,Dove Anti-Dandruff Shampoo,DOV200ANT18,Anti-Dandruff,200,1,47,2.13,Top,Center-Right,True,0,371.75,,False,Free Standing Display,True,TRESemmé,
AUD00880,2024-04-28,STR1649,Reliance Fresh,Supermarket,Chennai,South,Anita Patel,Head & Shoulders,Head & Shoulders Color Protect Shampoo,HEA340COL49,Color Protect,340,6,41,14.63,Mid,Left,True,0,566.07,510.77,True,Standard Shelf,False,Rejoice,
AUD00881,2024-01-07,STR7191,Frank Ross,Pharmacy,Ahmedabad,West,Anita Patel,Clinic Plus,Clinic Plus Color Protect Shampoo,CLI500COL64,Color Protect,500,4,56,7.14,Top,Center-Left,True,0,89.9,,False,Free Standing Display,True,Dove,
AUD00882,2024-04-16,STR2678,WholesaleMart,Wholesale,Ahmedabad,West,Suresh Kumar,Herbal Essences,Herbal Essences Color Protect Shampoo,HER340COL12,Color Protect,340,3,20,15.0,Bottom,Center,True,0,426.38,357.19,True,Standard Shelf,True,Sunsilk,
AUD00883,2024-09-18,STR3092,Spencer's,Supermarket,Jaipur,North,Anita Patel,Clinic Plus,Clinic Plus Moisturizing Shampoo,CLI1000MOI60,Moisturizing,1000,8,31,25.81,Mid,Center,True,0,113.79,,False,End Cap,True,L'Oréal,
AUD00884,2024-11-04,STR1549,QuickMart,Convenience,Delhi,North,Divya Nair,Garnier,Garnier Strengthening Shampoo,GAR400STR71,Strengthening,400,7,51,13.73,Top,Center,True,0,215.57,197.22,True,Free Standing Display,True,Rejoice,
AUD00885,2024-07-11,STR2605,MedPlus,Pharmacy,Ahmedabad,West,Priya Sharma,Rejoice,Rejoice Charcoal Shampoo,REJ700CHA34,Charcoal,700,2,27,7.41,Eye Level,Left,True,0,527.24,427.05,True,Standard Shelf,True,Garnier,
AUD00886,2024-05-11,STR4672,D-Mart,Hypermarket,Kolkata,East,Rahul Verma,TRESemmé,TRESemmé Repair & Care Shampoo,TRE700REP42,Repair & Care,700,1,28,3.57,Eye Level,Left,True,0,244.52,,False,Standard Shelf,True,Dove,
AUD00887,2024-08-23,STR5309,Reliance Fresh,Supermarket,Chennai,South,Rahul Verma,Head & Shoulders,Head & Shoulders Keratin Shampoo,HEA1000KER95,Keratin,1000,7,50,14.0,Mid,Center-Left,True,0,623.46,,False,Standard Shelf,True,Pantene,
AUD00888,2024-01-18,STR9423,In & Out,Convenience,Pune,West,Divya Nair,Herbal Essences,Herbal Essences Anti-Dandruff Shampoo,HER200ANT25,Anti-Dandruff,200,5,53,9.43,Top,Center-Right,True,0,529.15,,False,Standard Shelf,True,Clinic Plus,
AUD00889,2024-10-17,STR3714,Daily Needs,Convenience,Ahmedabad,West,Divya Nair,Sunsilk,Sunsilk Keratin Shampoo,SUN700KER26,Keratin,700,6,30,20.0,Top,Left,True,0,104.89,,False,Standard Shelf,True,TRESemmé,
AUD00890,2024-04-05,STR6564,Spencer's,Supermarket,Hyderabad,South,Amit Singh,Pantene,Pantene Volumizing Shampoo,PAN500VOL83,Volumizing,500,5,34,14.71,Eye Level,Right,True,0,360.19,340.49,True,Clip Strip,True,Dove,
AUD00891,2024-05-05,STR2855,Nature's Basket,Supermarket,Bangalore,South,Neha Gupta,Pantene,Pantene Smoothing Shampoo,PAN500SMO12,Smoothing,500,5,30,16.67,Top,Right,True,0,500.02,,False,Standard Shelf,True,Garnier,
AUD00892,2024-03-09,STR2428,Spencer's,Supermarket,Bangalore,South,Rahul Verma,TRESemmé,TRESemmé Charcoal Shampoo,TRE700CHA52,Charcoal,700,1,33,3.03,Mid,Center,True,0,303.72,,False,Clip Strip,True,Sunsilk,
AUD00893,2024-09-15,STR5527,Reliance Fresh,Supermarket,Chennai,South,Anita Patel,Herbal Essences,Herbal Essences Smoothing Shampoo,HER700SMO68,Smoothing,700,6,24,25.0,Eye Level,Center,True,0,566.27,478.92,True,Free Standing Display,True,Dove,
AUD00894,2024-07-10,STR8070,WholesaleMart,Wholesale,Ahmedabad,West,Rahul Verma,Rejoice,Rejoice Keratin Shampoo,REJ200KER48,Keratin,200,2,26,7.69,Top,Center,True,0,208.56,,False,End Cap,False,Clinic Plus,
AUD00895,2024-12-14,STR8960,HyperCity,Hypermarket,Bangalore,South,Amit Singh,Sunsilk,Sunsilk Strengthening Shampoo,SUN400STR95,Strengthening,400,3,50,6.0,Bottom,Left,True,0,484.03,423.67,True,Standard Shelf,True,Head & Shoulders,
AUD00896,2024-01-08,STR2153,Costco India,Wholesale,Chennai,South,Divya Nair,Garnier,Garnier Strengthening Shampoo,GAR400STR97,Strengthening,400,5,56,8.93,Bottom,Left,True,0,409.78,,False,Clip Strip,False,Pantene,
AUD00897,2024-05-23,STR5947,Nature's Basket,Supermarket,Bangalore,South,Divya Nair,Dove,Dove Color Protect Shampoo,DOV400COL26,Color Protect,400,6,44,13.64,Bottom,Right,True,0,216.47,,False,Gondola End,True,Pantene,
AUD00898,2024-07-17,STR1166,WholesaleMart,Wholesale,Jaipur,North,Divya Nair,TRESemmé,TRESemmé Anti-Dandruff Shampoo,TRE700ANT66,Anti-Dandruff,700,1,60,1.67,Top,Center-Right,True,0,265.54,247.28,True,Standard Shelf,True,Herbal Essences,
AUD00899,2024-04-08,STR6956,Reliance Fresh Extra,Hypermarket,Surat,West,Neha Gupta,Herbal Essences,Herbal Essences Volumizing Shampoo,HER200VOL44,Volumizing,200,8,31,25.81,Mid,Left,True,0,440.12,378.45,True,Clip Strip,True,Rejoice,
AUD00900,2024-07-05,STR2506,Daily Needs,Convenience,Mumbai,West,Rahul Verma,Clinic Plus,Clinic Plus Strengthening Shampoo,CLI1000STR42,Strengthening,1000,1,20,5.0,Mid,Center-Left,False,10,563.99,,False,Clip Strip,False,Dove,
AUD00901,2024-12-10,STR8067,MedPlus,Pharmacy,Bangalore,South,Anita Patel,L'Oréal,L'Oréal Argan Oil Shampoo,L'O200ARG17,Argan Oil,200,8,56,14.29,Eye Level,Center,True,0,612.02,,False,Standard Shelf,True,TRESemmé,
AUD00902,2024-06-30,STR4962,D-Mart,Hypermarket,Jaipur,North,Neha Gupta,TRESemmé,TRESemmé Smoothing Shampoo,TRE700SMO32,Smoothing,700,2,38,5.26,Mid,Center,True,0,556.92,,False,Free Standing Display,True,Rejoice,
AUD00903,2024-08-09,STR3904,More Supermarket,Supermarket,Ahmedabad,West,Rahul Verma,Clinic Plus,Clinic Plus Anti-Dandruff Shampoo,CLI700ANT38,Anti-Dandruff,700,2,20,10.0,Top,Center-Left,False,7,112.01,,False,Standard Shelf,True,Dove,
AUD00904,2024-11-27,STR4529,Costco India,Wholesale,Delhi,North,Rahul Verma,Clinic Plus,Clinic Plus Moisturizing Shampoo,CLI1000MOI36,Moisturizing,1000,6,47,12.77,Mid,Right,True,0,306.71,277.01,True,Standard Shelf,True,Herbal Essences,
AUD00905,2024-04-03,STR1747,WholesaleMart,Wholesale,Bangalore,South,Amit Singh,Dove,Dove Moisturizing Shampoo,DOV500MOI31,Moisturizing,500,6,45,13.33,Eye Level,Center-Left,True,0,383.57,,False,Standard Shelf,True,Rejoice,
AUD00906,2024-10-25,STR8636,Reliance Fresh,Supermarket,Pune,West,Divya Nair,Dove,Dove Anti-Dandruff Shampoo,DOV340ANT17,Anti-Dandruff,340,7,30,23.33,Bottom,Right,True,0,273.08,,False,End Cap,True,Garnier,
AUD00907,2024-05-21,STR4175,Metro Cash & Carry,Wholesale,Surat,West,Divya Nair,Garnier,Garnier Anti-Dandruff Shampoo,GAR500ANT92,Anti-Dandruff,500,8,60,13.33,Top,Right,True,0,325.56,,False,Standard Shelf,True,Rejoice,
AUD00908,2024-05-29,STR5017,Booker,Wholesale,Pune,West,Rahul Verma,Rejoice,Rejoice Strengthening Shampoo,REJ1000STR20,Strengthening,1000,7,43,16.28,Eye Level,Center,True,0,101.46,93.41,True,Standard Shelf,False,Dove,
AUD00909,2024-02-02,STR5940,Reliance Fresh Extra,Hypermarket,Mumbai,West,Neha Gupta,L'Oréal,L'Oréal Moisturizing Shampoo,L'O500MOI10,Moisturizing,500,5,48,10.42,Top,Right,True,0,534.97,,False,End Cap,True,TRESemmé,
AUD00910,2024-10-03,STR4884,Spencer's,Supermarket,Delhi,North,Amit Singh,Sunsilk,Sunsilk Color Protect Shampoo,SUN500COL49,Color Protect,500,3,21,14.29,Eye Level,Center,True,0,358.21,,False,Clip Strip,True,Clinic Plus,
AUD00911,2024-01-09,STR4196,HyperCity,Hypermarket,Pune,West,Vikram Rao,L'Oréal,L'Oréal Moisturizing Shampoo,L'O500MOI62,Moisturizing,500,6,60,10.0,Eye Level,Center,True,0,479.59,,False,Gondola End,True,Herbal Essences,
AUD00912,2024-03-10,STR4881,MedPlus,Pharmacy,Pune,West,Neha Gupta,L'Oréal,L'Oréal Repair & Care Shampoo,L'O400REP90,Repair & Care,400,5,54,9.26,Mid,Center-Left,True,0,468.25,,False,Gondola End,False,Rejoice,
AUD00913,2024-01-24,STR3206,Booker,Wholesale,Delhi,North,Vikram Rao,Dove,Dove Charcoal Shampoo,DOV500CHA93,Charcoal,500,6,58,10.34,Top,Center-Right,True,0,87.68,71.19,True,Standard Shelf,True,Sunsilk,
AUD00914,2024-01-02,STR6138,Wellness Forever,Pharmacy,Jaipur,North,Anita Patel,Herbal Essences,Herbal Essences Smoothing Shampoo,HER400SMO94,Smoothing,400,6,55,10.91,Bottom,Center,True,0,407.9,381.2,True,Free Standing Display,True,Sunsilk,
AUD00915,2024-08-06,STR8888,Spencer's,Supermarket,Mumbai,West,Vikram Rao,Herbal Essences,Herbal Essences Argan Oil Shampoo,HER400ARG17,Argan Oil,400,2,27,7.41,Bottom,Center,True,0,565.82,,False,End Cap,True,Sunsilk,
AUD00916,2024-11-01,STR6482,Nature's Basket,Supermarket,Bangalore,South,Suresh Kumar,Rejoice,Rejoice Smoothing Shampoo,REJ700SMO63,Smoothing,700,2,51,3.92,Eye Level,Center,True,0,412.29,,False,Clip Strip,False,L'Oréal,
AUD00917,2024-03-04,STR4242,Apollo Pharmacy,Pharmacy,Mumbai,West,Suresh Kumar,Dove,Dove Anti-Dandruff Shampoo,DOV340ANT41,Anti-Dandruff,340,2,45,4.44,Mid,Center-Left,True,0,648.71,613.74,True,Gondola End,True,Sunsilk,
AUD00918,2024-08-18,STR8055,Apollo Pharmacy,Pharmacy,Surat,West,Divya Nair,Dove,Dove Volumizing Shampoo,DOV400VOL42,Volumizing,400,6,54,11.11,Top,Right,True,0,432.08,406.7,True,Standard Shelf,True,Herbal Essences,
AUD00919,2024-11-16,STR2112,Frank Ross,Pharmacy,Hyderabad,South,Suresh Kumar,Herbal Essences,Herbal Essences Anti-Dandruff Shampoo,HER700ANT34,Anti-Dandruff,700,1,53,1.89,Bottom,Center-Right,False,6,250.42,,False,End Cap,False,Pantene,
AUD00920,2024-05-20,STR2812,Apollo Pharmacy,Pharmacy,Pune,West,Priya Sharma,L'Oréal,L'Oréal Volumizing Shampoo,L'O200VOL67,Volumizing,200,5,40,12.5,Bottom,Right,True,0,374.49,,False,Standard Shelf,True,Dove,
AUD00921,2024-01-29,STR2294,D-Mart,Hypermarket,Chennai,South,Vikram Rao,Garnier,Garnier Argan Oil Shampoo,GAR1000ARG73,Argan Oil,1000,6,37,16.22,Eye Level,Center-Left,True,0,246.97,,False,End Cap,True,Pantene,
AUD00922,2024-11-04,STR8741,Apollo Pharmacy,Pharmacy,Hyderabad,South,Divya Nair,Garnier,Garnier Moisturizing Shampoo,GAR400MOI24,Moisturizing,400,6,44,13.64,Eye Level,Center,True,0,443.58,358.85,True,Standard Shelf,True,Clinic Plus,
AUD00923,2024-05-15,STR3194,Daily Needs,Convenience,Jaipur,North,Priya Sharma,Rejoice,Rejoice Smoothing Shampoo,REJ700SMO20,Smoothing,700,3,39,7.69,Mid,Center,True,0,486.72,,False,Clip Strip,True,L'Oréal,
AUD00924,2024-08-08,STR6351,QuickMart,Convenience,Mumbai,West,Suresh Kumar,Pantene,Pantene Volumizing Shampoo,PAN200VOL97,Volumizing,200,3,47,6.38,Eye Level,Center,True,0,227.66,,False,Gondola End,True,Rejoice,
AUD00925,2024-01-12,STR7415,Spencer's,Supermarket,Hyderabad,South,Anita Patel,TRESemmé,TRESemmé Repair & Care Shampoo,TRE500REP36,Repair & Care,500,1,39,2.56,Top,Center-Left,True,0,156.85,133.0,True,Standard Shelf,False,Rejoice,
AUD00926,2024-09-27,STR8944,Wellness Forever,Pharmacy,Ahmedabad,West,Amit Singh,Garnier,Garnier Volumizing Shampoo,GAR200VOL50,Volumizing,200,7,48,14.58,Eye Level,Right,True,0,207.78,,False,Gondola End,False,L'Oréal,
AUD00927,2024-07-05,STR4675,Booker,Wholesale,Ahmedabad,West,Neha Gupta,Dove,Dove Strengthening Shampoo,DOV1000STR71,Strengthening,1000,7,53,13.21,Mid,Center-Left,True,0,90.04,,False,Gondola End,True,Rejoice,
AUD00928,2024-07-21,STR9157,QuickMart,Convenience,Bangalore,South,Vikram Rao,Dove,Dove Keratin Shampoo,DOV400KER98,Keratin,400,4,60,6.67,Mid,Left,True,0,529.53,,False,End Cap,True,Pantene,
AUD00929,2024-11-22,STR3163,QuickMart,Convenience,Mumbai,West,Amit Singh,Sunsilk,Sunsilk Smoothing Shampoo,SUN700SMO68,Smoothing,700,1,22,4.55,Top,Right,True,0,268.14,,False,Free Standing Display,True,Garnier,
AUD00930,2024-05-01,STR5379,MedPlus,Pharmacy,Chennai,South,Amit Singh,Sunsilk,Sunsilk Anti-Dandruff Shampoo,SUN200ANT88,Anti-Dandruff,200,4,54,7.41,Top,Center,False,13,512.63,,False,Free Standing Display,True,Clinic Plus,
AUD00931,2024-04-11,STR6690,Metro Cash & Carry,Wholesale,Ahmedabad,West,Neha Gupta,Pantene,Pantene Color Protect Shampoo,PAN700COL26,Color Protect,700,3,53,5.66,Bottom,Left,True,0,489.94,,False,End Cap,True,Sunsilk,
AUD00932,2024-08-09,STR2611,Wellness Forever,Pharmacy,Kolkata,East,Amit Singh,L'Oréal,L'Oréal Repair & Care Shampoo,L'O700REP63,Repair & Care,700,4,57,7.02,Bottom,Right,True,0,165.45,153.61,True,End Cap,True,Dove,
AUD00933,2024-11-06,STR4856,Nature's Basket,Supermarket,Bangalore,South,Vikram Rao,Garnier,Garnier Charcoal Shampoo,GAR400CHA48,Charcoal,400,7,35,20.0,Eye Level,Right,False,1,306.5,,False,Clip Strip,False,L'Oréal,
AUD00934,2024-08-05,STR4884,In & Out,Convenience,Jaipur,North,Anita Patel,Clinic Plus,Clinic Plus Smoothing Shampoo,CLI340SMO51,Smoothing,340,7,25,28.0,Top,Right,True,0,315.46,,False,Standard Shelf,False,Garnier,
AUD00935,2024-12-11,STR8722,D-Mart,Hypermarket,Surat,West,Neha Gupta,L'Oréal,L'Oréal Color Protect Shampoo,L'O400COL84,Color Protect,400,1,40,2.5,Mid,Right,True,0,297.27,,False,End Cap,False,Garnier,
AUD00936,2024-10-11,STR5684,More Supermarket,Supermarket,Mumbai,West,Anita Patel,Clinic Plus,Clinic Plus Repair & Care Shampoo,CLI1000REP79,Repair & Care,1000,1,43,2.33,Top,Center-Right,True,0,360.8,305.8,True,End Cap,True,Garnier,
AUD00937,2024-02-05,STR1457,Nature's Basket,Supermarket,Hyderabad,South,Vikram Rao,Sunsilk,Sunsilk Keratin Shampoo,SUN340KER21,Keratin,340,4,35,11.43,Bottom,Left,False,4,378.66,,False,Clip Strip,True,L'Oréal,
AUD00938,2024-06-07,STR8179,In & Out,Convenience,Surat,West,Vikram Rao,Head & Shoulders,Head & Shoulders Keratin Shampoo,HEA340KER66,Keratin,340,5,52,9.62,Top,Center,True,0,409.66,330.21,True,End Cap,False,Clinic Plus,
AUD00939,2024-10-18,STR3530,Spencer's,Supermarket,Mumbai,West,Rahul Verma,Herbal Essences,Herbal Essences Anti-Dandruff Shampoo,HER1000ANT21,Anti-Dandruff,1000,5,43,11.63,Bottom,Left,True,0,633.53,531.19,True,Standard Shelf,False,Sunsilk,
AUD00940,2024-08-24,STR7528,Apollo Pharmacy,Pharmacy,Kolkata,East,Divya Nair,Sunsilk,Sunsilk Argan Oil Shampoo,SUN1000ARG13,Argan Oil,1000,4,49,8.16,Top,Right,True,0,559.14,467.48,True,Standard Shelf,False,TRESemmé,
AUD00941,2024-09-20,STR2556,More Supermarket,Supermarket,Surat,West,Rahul Verma,Head & Shoulders,Head & Shoulders Keratin Shampoo,HEA400KER27,Keratin,400,3,51,5.88,Eye Level,Center,True,0,356.7,,False,Gondola End,False,Sunsilk,
AUD00942,2024-08-15,STR6165,7-Eleven,Convenience,Bangalore,South,Neha Gupta,Rejoice,Rejoice Smoothing Shampoo,REJ700SMO92,Smoothing,700,8,31,25.81,Mid,Center,False,4,119.44,,False,Clip Strip,False,Garnier,
AUD00943,2024-04-26,STR8483,D-Mart,Hypermarket,Ahmedabad,West,Vikram Rao,Sunsilk,Sunsilk Repair & Care Shampoo,SUN500REP72,Repair & Care,500,6,20,30.0,Bottom,Center-Left,True,0,122.65,,False,Standard Shelf,True,Dove,
AUD00944,2024-04-14,STR1992,Booker,Wholesale,Kolkata,East,Vikram Rao,Rejoice,Rejoice Argan Oil Shampoo,REJ200ARG82,Argan Oil,200,2,45,4.44,Bottom,Center-Left,True,0,417.43,,False,Clip Strip,True,Herbal Essences,
AUD00945,2024-11-12,STR3378,Reliance Fresh,Supermarket,Bangalore,South,Suresh Kumar,L'Oréal,L'Oréal Strengthening Shampoo,L'O700STR19,Strengthening,700,3,47,6.38,Eye Level,Right,True,0,643.18,,False,End Cap,False,Pantene,
AUD00946,2024-05-21,STR7071,MedPlus,Pharmacy,Delhi,North,Divya Nair,Dove,Dove Strengthening Shampoo,DOV400STR60,Strengthening,400,8,40,20.0,Eye Level,Center-Right,True,0,401.25,,False,Standard Shelf,True,TRESemmé,
AUD00947,2024-04-07,STR6380,Frank Ross,Pharmacy,Hyderabad,South,Rahul Verma,Sunsilk,Sunsilk Repair & Care Shampoo,SUN340REP76,Repair & Care,340,5,30,16.67,Mid,Center-Left,True,0,344.0,,False,Clip Strip,True,Pantene,
AUD00948,2024-10-04,STR9940,Wellness Forever,Pharmacy,Kolkata,East,Divya Nair,Rejoice,Rejoice Anti-Dandruff Shampoo,REJ700ANT83,Anti-Dandruff,700,5,24,20.83,Top,Center-Right,True,0,268.13,,False,Clip Strip,True,Herbal Essences,
AUD00949,2024-08-16,STR1701,Metro Cash & Carry,Wholesale,Pune,West,Rahul Verma,Dove,Dove Keratin Shampoo,DOV1000KER47,Keratin,1000,3,44,6.82,Mid,Right,True,0,361.51,290.67,True,Standard Shelf,False,Garnier,
AUD00950,2024-07-14,STR3440,MedPlus,Pharmacy,Jaipur,North,Divya Nair,TRESemmé,TRESemmé Color Protect Shampoo,TRE400COL14,Color Protect,400,6,51,11.76,Mid,Center,True,0,530.65,,False,End Cap,True,Head & Shoulders,
AUD00951,2024-09-08,STR7565,Nature's Basket,Supermarket,Bangalore,South,Neha Gupta,Herbal Essences,Herbal Essences Color Protect Shampoo,HER400COL32,Color Protect,400,6,29,20.69,Top,Center-Left,True,0,332.24,284.02,True,Standard Shelf,False,Clinic Plus,
AUD00952,2024-12-29,STR5783,Spencer's,Supermarket,Ahmedabad,West,Priya Sharma,Garnier,Garnier Repair & Care Shampoo,GAR700REP85,Repair & Care,700,4,35,11.43,Bottom,Left,True,0,572.88,,False,Free Standing Display,True,Head & Shoulders,
AUD00953,2024-06-17,STR2696,Booker,Wholesale,Kolkata,East,Priya Sharma,Herbal Essences,Herbal Essences Repair & Care Shampoo,HER700REP49,Repair & Care,700,5,38,13.16,Bottom,Center-Left,True,0,481.29,413.5,True,Free Standing Display,True,L'Oréal,
AUD00954,2024-08-05,STR6375,Costco India,Wholesale,Mumbai,West,Vikram Rao,Pantene,Pantene Keratin Shampoo,PAN340KER46,Keratin,340,3,46,6.52,Bottom,Center-Right,True,0,270.69,,False,Gondola End,False,Herbal Essences,
